task_id,task_type,complexity,assigned_to,duration_minutes,resolved,user_feedback,previous_attempts,urgency,automation_possible,efficiency_index
4123,Technical,5,Human,22,Yes,1,2,Medium,No,0.045
4124,HR,2,AI,58,Yes,4,0,Medium,No,0.069
4125,Customer Support,1,Human,33,No,1,0,Medium,No,0.03
4126,Customer Support,4,AI,21,No,4,2,Low,No,0.19
4127,HR,3,Human,58,No,2,3,Low,No,0.034
4128,HR,5,AI,15,Yes,4,0,High,No,0.267
4129,Technical,1,Human,17,Yes,3,3,Low,Yes,0.176
4130,Billing,4,AI,39,Yes,5,2,Low,No,0.128
4131,Billing,5,AI,7,Yes,2,1,Medium,No,0.286
4132,HR,3,AI,14,Yes,2,0,High,No,0.143
4133,HR,4,AI,54,Yes,1,1,Low,No,0.019
4134,Technical,3,AI,39,Yes,1,0,High,No,0.026
4135,Technical,2,Human,59,Yes,5,0,Medium,No,0.085
4136,HR,2,Human,60,No,1,3,Low,No,0.017
4137,Technical,3,Human,42,Yes,3,3,Low,No,0.071
4138,HR,1,Human,52,Yes,2,1,Medium,No,0.038
4139,Customer Support,5,Human,9,Yes,4,1,Medium,No,0.444
4140,Technical,1,AI,9,No,5,2,High,Yes,0.556
4141,Technical,4,Human,20,Yes,4,2,High,No,0.2
4142,HR,3,Human,8,Yes,2,3,Low,No,0.25
4143,HR,2,Human,38,Yes,1,0,Low,No,0.026
4144,Customer Support,4,Human,26,Yes,3,0,High,No,0.115
4145,Customer Support,5,AI,32,Yes,2,3,Medium,No,0.062
4146,Customer Support,5,AI,12,Yes,4,0,High,No,0.333
4147,Technical,3,AI,37,Yes,5,0,High,No,0.135
4148,Customer Support,2,Human,36,Yes,3,1,Low,No,0.083
4149,Customer Support,4,AI,58,Yes,5,2,High,No,0.086
4150,Billing,2,Human,49,Yes,3,1,Low,No,0.061
4151,HR,1,AI,58,Yes,4,0,Low,No,0.069
4152,Billing,2,AI,9,Yes,5,3,Medium,Yes,0.556
4153,HR,3,Human,20,Yes,4,2,High,No,0.2
4154,HR,5,AI,8,Yes,4,0,Medium,No,0.5
4155,Customer Support,5,AI,42,Yes,3,1,High,No,0.071
4156,Technical,5,Human,39,Yes,2,3,Medium,No,0.051
4157,Technical,1,AI,24,Yes,2,1,Medium,No,0.083
4158,HR,2,Human,42,Yes,5,0,Medium,No,0.119
4159,Technical,2,AI,21,Yes,4,1,Medium,No,0.19
4160,Technical,1,Human,8,No,4,1,Low,Yes,0.5
4161,Billing,2,AI,13,No,2,3,High,Yes,0.154
4162,Customer Support,4,Human,14,Yes,5,3,Low,No,0.357
4163,Customer Support,2,Human,7,Yes,4,3,Low,Yes,0.571
4164,HR,1,AI,45,Yes,2,1,Medium,No,0.044
4165,Billing,1,Human,13,Yes,3,3,Low,Yes,0.231
4166,HR,1,Human,48,Yes,4,1,Low,No,0.083
4167,Technical,3,Human,40,Yes,3,2,Low,No,0.075
4168,Technical,4,Human,25,Yes,5,0,Medium,No,0.2
4169,HR,3,Human,48,Yes,4,2,Low,No,0.083
4170,Billing,3,Human,57,Yes,1,2,Medium,No,0.018
4171,Billing,2,Human,32,No,5,0,Medium,No,0.156
4172,Technical,4,AI,27,Yes,4,1,High,No,0.148
4173,Billing,4,Human,5,Yes,1,2,Low,No,0.2
4174,HR,2,AI,45,No,5,3,Medium,No,0.111
4175,Customer Support,5,Human,25,Yes,4,2,High,No,0.16
4176,Customer Support,2,AI,32,No,3,1,Medium,No,0.094
4177,HR,1,Human,49,Yes,5,1,High,No,0.102
4178,Customer Support,1,AI,8,Yes,4,2,High,Yes,0.5
4179,Technical,1,AI,33,Yes,1,1,Low,No,0.03
4180,Technical,2,Human,40,No,2,0,High,No,0.05
4181,Technical,4,AI,38,Yes,4,3,Medium,No,0.105
4182,Customer Support,3,Human,59,Yes,1,0,Low,No,0.017
4183,Billing,3,Human,56,No,3,2,Low,No,0.054
4184,Customer Support,4,AI,8,Yes,4,1,Medium,No,0.5
4185,Technical,1,Human,25,No,4,3,High,No,0.16
4186,Customer Support,3,Human,54,Yes,2,1,Medium,No,0.037
4187,Technical,4,AI,55,No,5,3,Medium,No,0.091
4188,HR,5,AI,50,Yes,3,3,Medium,No,0.06
4189,Billing,3,Human,31,Yes,2,0,Medium,No,0.065
4190,Billing,4,AI,60,No,1,1,Low,No,0.017
4191,Billing,4,Human,50,Yes,5,2,Medium,No,0.1
4192,HR,4,AI,58,Yes,2,0,Medium,No,0.034
4193,Billing,4,AI,42,Yes,4,2,Medium,No,0.095
4194,HR,1,AI,22,Yes,2,1,Medium,No,0.091
4195,Customer Support,5,AI,39,Yes,5,3,High,No,0.128
4196,Billing,2,AI,46,Yes,2,3,Medium,No,0.043
4197,Technical,5,Human,49,Yes,5,2,Medium,No,0.102
4198,Technical,4,AI,22,Yes,4,2,High,No,0.182
4199,Billing,5,AI,54,Yes,3,1,Medium,No,0.056
4200,Billing,1,AI,40,Yes,3,1,Low,No,0.075
4201,Billing,5,AI,23,Yes,3,3,High,No,0.13
4202,Technical,1,AI,46,Yes,4,3,Medium,No,0.087
4203,Customer Support,4,AI,17,Yes,2,2,Low,No,0.118
4204,Billing,2,AI,28,Yes,5,3,High,No,0.179
4205,Billing,3,Human,57,Yes,1,2,High,No,0.018
4206,HR,2,Human,49,Yes,5,2,High,No,0.102
4207,Technical,4,AI,56,No,3,0,Low,No,0.054
4208,Customer Support,4,Human,50,Yes,4,3,Medium,No,0.08
4209,Billing,1,AI,25,Yes,1,0,Low,No,0.04
4210,Technical,2,Human,57,Yes,5,3,Low,No,0.088
4211,Billing,5,Human,19,Yes,2,0,Medium,No,0.105
4212,HR,2,AI,11,Yes,5,0,High,Yes,0.455
4213,Billing,3,AI,17,No,3,2,Medium,No,0.176
4214,HR,2,Human,44,Yes,2,0,High,No,0.045
4215,Customer Support,1,AI,39,Yes,4,1,Low,No,0.103
4216,Technical,5,Human,52,Yes,1,1,Medium,No,0.019
4217,Customer Support,4,Human,29,Yes,4,2,Low,No,0.138
4218,Customer Support,3,AI,24,Yes,3,1,Medium,No,0.125
4219,Customer Support,1,AI,45,Yes,3,1,High,No,0.067
4220,Billing,4,AI,47,Yes,4,3,Medium,No,0.085
4221,Billing,4,Human,35,Yes,4,2,High,No,0.114
4222,HR,2,Human,51,Yes,3,0,High,No,0.059
4223,Technical,2,AI,36,Yes,2,2,High,No,0.056
4224,HR,3,AI,60,Yes,3,3,High,No,0.05
4225,Billing,3,Human,12,Yes,3,1,High,No,0.25
4226,Customer Support,1,Human,24,No,4,3,Medium,No,0.167
4227,Customer Support,3,Human,48,Yes,5,2,Low,No,0.104
4228,HR,2,AI,39,Yes,5,1,Medium,No,0.128
4229,Customer Support,2,AI,19,Yes,4,2,Low,Yes,0.211
4230,Technical,4,AI,10,Yes,4,3,Low,No,0.4
4231,Billing,5,Human,26,No,1,1,High,No,0.038
4232,Billing,2,AI,31,No,4,3,Medium,No,0.129
4233,Technical,4,Human,38,Yes,3,3,High,No,0.079
4234,Billing,4,AI,45,Yes,4,1,Low,No,0.089
4235,Customer Support,4,Human,33,Yes,3,1,High,No,0.091
4236,Technical,2,Human,42,Yes,3,3,Medium,No,0.071
4237,Customer Support,3,AI,53,Yes,2,2,High,No,0.038
4238,Customer Support,5,Human,45,No,3,3,High,No,0.067
4239,Billing,5,AI,6,Yes,1,2,Low,No,0.167
4240,Billing,2,Human,14,Yes,1,0,Medium,Yes,0.071
4241,Customer Support,1,AI,13,Yes,2,3,Medium,Yes,0.154
4242,Billing,1,Human,45,Yes,4,0,High,No,0.089
4243,HR,4,AI,15,Yes,3,0,Low,No,0.2
4244,Customer Support,1,Human,50,Yes,3,3,Medium,No,0.06
4245,Technical,2,Human,34,Yes,4,1,Medium,No,0.118
4246,Billing,1,AI,51,Yes,2,3,Low,No,0.039
4247,Technical,3,Human,38,Yes,4,0,Medium,No,0.105
4248,Customer Support,2,Human,43,Yes,5,1,High,No,0.116
4249,Technical,2,Human,22,Yes,3,1,Medium,No,0.136
4250,Technical,3,Human,56,Yes,1,0,High,No,0.018
4251,Technical,3,AI,17,Yes,4,2,Medium,No,0.235
4252,HR,4,Human,9,Yes,3,0,Medium,No,0.333
4253,HR,1,Human,49,Yes,2,0,Low,No,0.041
4254,HR,2,AI,30,Yes,5,3,High,No,0.167
4255,Billing,4,AI,18,Yes,2,2,Low,No,0.111
4256,Billing,1,Human,58,Yes,1,0,High,No,0.017
4257,Billing,4,Human,32,Yes,1,3,Low,No,0.031
4258,Billing,2,Human,20,Yes,5,3,High,Yes,0.25
4259,Technical,2,AI,54,Yes,2,2,Low,No,0.037
4260,Billing,1,Human,44,No,3,3,High,No,0.068
4261,Billing,2,AI,56,Yes,3,1,Low,No,0.054
4262,Customer Support,1,Human,14,Yes,3,1,Low,Yes,0.214
4263,Billing,4,Human,54,Yes,4,2,High,No,0.074
4264,HR,5,Human,45,Yes,4,1,Medium,No,0.089
4265,Billing,2,AI,54,Yes,3,3,Low,No,0.056
4266,Billing,3,Human,56,Yes,4,3,High,No,0.071
4267,HR,5,AI,55,Yes,5,0,Medium,No,0.091
4268,Billing,3,Human,47,Yes,5,2,High,No,0.106
4269,HR,2,AI,21,Yes,1,3,Medium,No,0.048
4270,Customer Support,3,Human,9,Yes,3,1,Low,No,0.333
4271,HR,1,AI,24,Yes,3,1,Medium,No,0.125
4272,Customer Support,2,Human,45,Yes,2,3,Medium,No,0.044
4273,Technical,1,AI,51,Yes,3,1,Low,No,0.059
4274,HR,2,AI,38,Yes,1,3,Medium,No,0.026
4275,HR,5,AI,57,Yes,2,1,High,No,0.035
4276,HR,2,AI,24,Yes,2,0,Medium,No,0.083
4277,Billing,1,AI,45,Yes,3,1,Low,No,0.067
4278,HR,5,Human,50,Yes,1,2,Low,No,0.02
4279,Billing,2,Human,33,Yes,2,2,Medium,No,0.061
4280,Technical,4,Human,56,Yes,2,0,High,No,0.036
4281,Billing,1,AI,11,Yes,2,1,High,Yes,0.182
4282,Billing,5,AI,26,No,4,2,Low,No,0.154
4283,Customer Support,5,Human,60,Yes,1,2,Medium,No,0.017
4284,Technical,1,AI,13,Yes,2,2,Low,Yes,0.154
4285,Technical,3,Human,13,Yes,5,0,Low,No,0.385
4286,HR,3,Human,38,Yes,5,2,Low,No,0.132
4287,Technical,4,Human,26,Yes,5,3,Low,No,0.192
4288,HR,2,Human,18,Yes,5,3,Low,Yes,0.278
4289,Billing,1,AI,32,Yes,5,3,Medium,No,0.156
4290,Billing,4,AI,51,Yes,1,0,High,No,0.02
4291,HR,3,Human,13,Yes,5,2,High,No,0.385
4292,Technical,2,AI,21,Yes,5,1,Low,No,0.238
4293,Billing,1,AI,38,Yes,4,0,Low,No,0.105
4294,Billing,4,AI,54,Yes,3,1,Low,No,0.056
4295,HR,5,Human,55,Yes,5,1,Medium,No,0.091
4296,HR,2,AI,7,Yes,4,0,High,Yes,0.571
4297,Customer Support,4,Human,10,Yes,5,0,Low,No,0.5
4298,Billing,1,AI,55,No,4,3,Medium,No,0.073
4299,Technical,2,Human,7,Yes,5,3,Medium,Yes,0.714
4300,Technical,4,AI,52,Yes,3,0,Medium,No,0.058
4301,Customer Support,5,Human,35,Yes,3,1,Medium,No,0.086
4302,HR,4,Human,42,Yes,3,0,Low,No,0.071
4303,HR,5,AI,21,Yes,1,1,Low,No,0.048
4304,HR,5,AI,28,Yes,5,3,High,No,0.179
4305,HR,4,Human,49,Yes,2,1,High,No,0.041
4306,Technical,3,AI,31,Yes,4,1,High,No,0.129
4307,Customer Support,1,Human,5,Yes,3,2,Low,Yes,0.6
4308,HR,5,Human,10,Yes,2,3,Low,No,0.2
4309,HR,3,Human,16,Yes,4,1,Medium,No,0.25
4310,Billing,1,AI,40,Yes,4,0,Medium,No,0.1
4311,HR,2,AI,41,Yes,5,2,High,No,0.122
4312,Billing,2,AI,9,Yes,1,0,Medium,Yes,0.111
4313,Technical,3,AI,60,Yes,3,1,Low,No,0.05
4314,HR,5,Human,46,Yes,3,0,Low,No,0.065
4315,Customer Support,4,Human,50,Yes,2,1,High,No,0.04
4316,HR,4,Human,46,Yes,3,1,Low,No,0.065
4317,Customer Support,1,AI,28,Yes,2,0,High,No,0.071
4318,Technical,1,Human,20,Yes,1,3,Low,Yes,0.05
4319,HR,4,Human,42,Yes,4,1,Low,No,0.095
4320,Technical,1,AI,12,Yes,1,0,Medium,Yes,0.083
4321,HR,1,Human,23,Yes,5,1,High,No,0.217
4322,HR,5,Human,36,Yes,3,2,Low,No,0.083
4323,HR,3,AI,59,Yes,3,3,High,No,0.051
4324,Customer Support,3,AI,34,Yes,5,1,Medium,No,0.147
4325,Technical,1,Human,20,Yes,5,0,Medium,Yes,0.25
4326,HR,5,Human,57,Yes,4,1,Medium,No,0.07
4327,Customer Support,5,Human,25,Yes,1,2,High,No,0.04
4328,Customer Support,3,AI,32,No,4,2,Low,No,0.125
4329,Customer Support,5,AI,5,Yes,2,0,Medium,No,0.4
4330,Customer Support,4,Human,51,Yes,3,0,Medium,No,0.059
4331,HR,5,Human,24,Yes,2,0,Low,No,0.083
4332,Billing,2,AI,40,Yes,4,3,High,No,0.1
4333,Technical,5,AI,21,No,5,2,High,No,0.238
4334,Technical,4,Human,38,Yes,5,3,Low,No,0.132
4335,HR,2,AI,60,Yes,2,3,Low,No,0.033
4336,Technical,3,Human,15,Yes,3,3,Medium,No,0.2
4337,Billing,1,Human,28,Yes,3,2,Low,No,0.107
4338,Customer Support,2,Human,19,No,3,1,Medium,Yes,0.158
4339,Technical,3,AI,24,Yes,3,2,Medium,No,0.125
4340,Billing,1,AI,56,Yes,4,2,Medium,No,0.071
4341,Technical,4,Human,41,Yes,2,3,Medium,No,0.049
4342,Billing,3,AI,36,No,4,1,High,No,0.111
4343,Billing,2,Human,50,Yes,4,0,High,No,0.08
4344,Technical,4,Human,45,Yes,3,0,Low,No,0.067
4345,Technical,3,AI,27,Yes,4,2,Medium,No,0.148
4346,HR,5,Human,10,Yes,5,2,Low,No,0.5
4347,Billing,1,Human,31,Yes,5,3,Medium,No,0.161
4348,Technical,5,AI,41,Yes,3,1,Medium,No,0.073
4349,Technical,4,AI,55,Yes,5,2,Medium,No,0.091
4350,Customer Support,5,AI,41,Yes,2,0,Low,No,0.049
4351,Billing,3,Human,15,Yes,3,2,High,No,0.2
4352,Technical,4,Human,28,Yes,1,2,Medium,No,0.036
4353,Customer Support,3,AI,8,No,1,0,Low,No,0.125
4354,Technical,1,Human,19,Yes,4,1,High,Yes,0.211
4355,Customer Support,3,AI,51,Yes,1,1,Medium,No,0.02
4356,HR,5,AI,34,Yes,5,0,Low,No,0.147
4357,Customer Support,1,AI,51,Yes,3,2,Medium,No,0.059
4358,Billing,1,Human,15,Yes,5,0,Medium,Yes,0.333
4359,Technical,2,AI,51,Yes,3,1,Medium,No,0.059
4360,Customer Support,4,Human,52,Yes,1,3,Medium,No,0.019
4361,Billing,1,AI,41,Yes,2,2,High,No,0.049
4362,Technical,4,Human,47,Yes,3,2,High,No,0.064
4363,HR,4,AI,54,Yes,3,1,High,No,0.056
4364,Billing,5,AI,34,Yes,5,2,Medium,No,0.147
4365,Technical,4,AI,13,Yes,1,0,High,No,0.077
4366,Technical,2,Human,20,Yes,4,3,Low,Yes,0.2
4367,Technical,5,AI,24,Yes,1,3,Low,No,0.042
4368,Customer Support,5,Human,40,Yes,1,3,High,No,0.025
4369,Billing,2,AI,37,Yes,1,1,High,No,0.027
4370,HR,5,AI,7,Yes,5,2,High,No,0.714
4371,Technical,3,AI,22,Yes,4,3,Low,No,0.182
4372,Technical,4,AI,17,Yes,3,2,Low,No,0.176
4373,HR,4,Human,41,Yes,4,3,Medium,No,0.098
4374,Billing,1,AI,28,Yes,3,1,High,No,0.107
4375,Technical,3,Human,5,Yes,4,1,Medium,No,0.8
4376,Technical,4,Human,29,Yes,4,1,Low,No,0.138
4377,Technical,5,AI,48,Yes,1,3,Low,No,0.021
4378,Customer Support,1,Human,44,Yes,2,1,High,No,0.045
4379,Technical,4,AI,46,Yes,4,0,High,No,0.087
4380,Technical,2,AI,11,No,1,3,Medium,Yes,0.091
4381,Technical,1,Human,41,No,3,3,Medium,No,0.073
4382,Customer Support,3,Human,35,Yes,1,0,High,No,0.029
4383,HR,4,Human,53,Yes,4,2,Low,No,0.075
4384,Technical,2,AI,16,Yes,5,3,Medium,Yes,0.312
4385,HR,1,AI,37,Yes,3,1,Low,No,0.081
4386,HR,2,AI,27,Yes,1,3,Medium,No,0.037
4387,HR,4,Human,12,Yes,5,1,Low,No,0.417
4388,HR,1,AI,11,Yes,1,1,High,Yes,0.091
4389,Billing,2,Human,40,Yes,2,3,Low,No,0.05
4390,Customer Support,5,AI,37,Yes,4,1,Low,No,0.108
4391,Billing,1,Human,24,Yes,4,0,Low,No,0.167
4392,Technical,5,Human,50,Yes,1,1,High,No,0.02
4393,Billing,1,Human,37,Yes,1,2,Low,No,0.027
4394,Billing,3,Human,56,Yes,2,2,Medium,No,0.036
4395,HR,2,AI,39,Yes,4,0,Medium,No,0.103
4396,Billing,5,Human,14,Yes,1,2,Medium,No,0.071
4397,Technical,5,AI,51,Yes,5,1,Medium,No,0.098
4398,HR,2,Human,21,Yes,3,1,High,No,0.143
4399,Billing,2,AI,40,Yes,1,3,Low,No,0.025
4400,Billing,4,AI,57,Yes,2,2,Medium,No,0.035
4401,HR,4,AI,23,Yes,3,0,Medium,No,0.13
4402,Billing,1,AI,45,No,5,3,High,No,0.111
4403,Billing,4,AI,29,Yes,3,1,Low,No,0.103
4404,Technical,4,AI,29,Yes,4,2,High,No,0.138
4405,HR,3,AI,8,Yes,2,3,Low,No,0.25
4406,Customer Support,2,Human,7,Yes,3,3,High,Yes,0.429
4407,Billing,5,Human,31,Yes,5,1,High,No,0.161
4408,Billing,4,AI,54,Yes,5,3,Medium,No,0.093
4409,Customer Support,2,Human,37,No,5,2,High,No,0.135
4410,Billing,5,Human,53,Yes,5,3,High,No,0.094
4411,Billing,5,Human,57,Yes,5,2,Low,No,0.088
4412,Billing,4,AI,29,Yes,4,1,Low,No,0.138
4413,HR,2,AI,34,Yes,3,3,Medium,No,0.088
4414,Billing,3,Human,49,Yes,2,3,High,No,0.041
4415,Billing,1,Human,32,Yes,1,2,Low,No,0.031
4416,Billing,4,Human,6,Yes,4,2,Medium,No,0.667
4417,Billing,1,Human,46,Yes,3,0,Low,No,0.065
4418,Customer Support,3,AI,10,No,4,2,Low,No,0.4
4419,Customer Support,3,AI,25,Yes,2,1,High,No,0.08
4420,HR,5,AI,38,Yes,4,3,High,No,0.105
4421,Billing,5,Human,55,Yes,2,0,Low,No,0.036
4422,HR,2,Human,36,Yes,4,0,Low,No,0.111
4423,Billing,4,Human,56,No,4,1,Medium,No,0.071
4424,Billing,4,Human,44,Yes,4,3,Low,No,0.091
4425,Customer Support,3,Human,40,Yes,1,0,Medium,No,0.025
4426,Customer Support,2,Human,16,Yes,2,3,Medium,Yes,0.125
4427,Customer Support,4,Human,20,Yes,2,1,Low,No,0.1
4428,Technical,1,Human,31,Yes,4,0,Low,No,0.129
4429,HR,5,AI,6,Yes,4,2,Low,No,0.667
4430,Technical,3,AI,53,Yes,3,2,High,No,0.057
4431,Billing,4,AI,53,Yes,1,1,Low,No,0.019
4432,Customer Support,5,AI,11,No,4,2,Low,No,0.364
4433,HR,2,Human,60,Yes,2,2,Medium,No,0.033
4434,HR,2,AI,50,Yes,1,2,Low,No,0.02
4435,Technical,5,Human,40,No,1,1,Medium,No,0.025
4436,HR,3,Human,19,Yes,3,3,Low,No,0.158
4437,Technical,1,Human,60,Yes,2,1,High,No,0.033
4438,Customer Support,1,AI,18,Yes,1,2,Low,Yes,0.056
4439,HR,2,AI,34,Yes,5,2,Low,No,0.147
4440,Technical,4,AI,11,No,2,0,Low,No,0.182
4441,HR,1,AI,53,Yes,2,1,Low,No,0.038
4442,Customer Support,3,Human,31,Yes,1,0,High,No,0.032
4443,HR,1,Human,7,Yes,1,2,Low,Yes,0.143
4444,Technical,4,Human,15,Yes,3,0,Medium,No,0.2
4445,Technical,5,AI,8,Yes,1,3,Medium,No,0.125
4446,Technical,1,Human,26,Yes,4,2,Low,No,0.154
4447,Billing,5,Human,40,Yes,2,1,Medium,No,0.05
4448,HR,4,Human,5,Yes,3,1,High,No,0.6
4449,Technical,5,Human,24,Yes,4,2,Low,No,0.167
4450,Billing,2,AI,38,Yes,1,1,Medium,No,0.026
4451,Technical,1,Human,38,Yes,1,3,Low,No,0.026
4452,Customer Support,1,Human,16,Yes,5,0,Low,Yes,0.312
4453,Customer Support,3,AI,31,No,1,1,Low,No,0.032
4454,Billing,3,AI,13,Yes,1,1,Low,No,0.077
4455,Customer Support,1,Human,55,Yes,5,2,Low,No,0.091
4456,HR,2,AI,36,Yes,1,1,High,No,0.028
4457,HR,1,AI,29,Yes,3,0,Medium,No,0.103
4458,Billing,2,AI,34,Yes,5,3,High,No,0.147
4459,Technical,3,AI,19,Yes,4,1,Medium,No,0.211
4460,HR,3,AI,20,Yes,1,3,High,No,0.05
4461,Customer Support,2,Human,5,Yes,5,3,Low,Yes,1.0
4462,Billing,1,Human,50,Yes,2,3,Low,No,0.04
4463,Customer Support,3,Human,11,Yes,3,3,Medium,No,0.273
4464,HR,5,Human,15,Yes,1,3,Low,No,0.067
4465,HR,3,AI,21,Yes,5,2,Medium,No,0.238
4466,Customer Support,2,AI,38,Yes,1,2,High,No,0.026
4467,HR,2,Human,50,Yes,1,1,Medium,No,0.02
4468,Customer Support,4,Human,5,Yes,1,1,Medium,No,0.2
4469,Billing,2,AI,28,Yes,4,0,High,No,0.143
4470,Billing,3,AI,58,Yes,2,0,High,No,0.034
4471,Billing,4,AI,44,Yes,1,1,Medium,No,0.023
4472,Customer Support,1,Human,50,Yes,1,3,Medium,No,0.02
4473,Technical,5,Human,29,Yes,1,0,High,No,0.034
4474,Billing,5,Human,26,No,3,0,Low,No,0.115
4475,HR,3,Human,39,Yes,4,3,Low,No,0.103
4476,Customer Support,3,AI,56,Yes,4,0,High,No,0.071
4477,Customer Support,5,Human,29,No,3,3,Low,No,0.103
4478,HR,5,AI,38,Yes,2,3,Low,No,0.053
4479,Customer Support,2,AI,31,No,5,0,Medium,No,0.161
4480,Technical,4,Human,32,Yes,2,0,Low,No,0.062
4481,Customer Support,1,AI,43,Yes,4,3,High,No,0.093
4482,Technical,1,AI,21,Yes,5,2,Low,No,0.238
4483,Technical,2,Human,22,Yes,1,1,Medium,No,0.045
4484,Billing,3,Human,51,No,2,3,Medium,No,0.039
4485,HR,3,AI,10,Yes,3,3,Low,No,0.3
4486,Technical,4,Human,34,Yes,2,3,High,No,0.059
4487,HR,5,Human,60,No,3,3,Medium,No,0.05
4488,Technical,4,AI,40,Yes,2,0,High,No,0.05
4489,HR,5,Human,57,Yes,1,1,Medium,No,0.018
4490,Customer Support,3,Human,18,No,2,3,High,No,0.111
4491,Customer Support,1,AI,42,Yes,3,3,Medium,No,0.071
4492,Technical,4,Human,38,Yes,2,2,Medium,No,0.053
4493,Billing,3,AI,57,Yes,1,3,Low,No,0.018
4494,Technical,3,Human,22,Yes,2,0,Low,No,0.091
4495,Billing,5,Human,33,Yes,5,0,High,No,0.152
4496,HR,1,Human,56,Yes,4,3,Low,No,0.071
4497,Billing,3,AI,28,No,1,1,Low,No,0.036
4498,Billing,1,Human,7,Yes,4,0,Medium,Yes,0.571
4499,Technical,5,Human,38,No,4,1,Low,No,0.105
4500,Technical,1,Human,34,Yes,3,3,High,No,0.088
4501,HR,5,AI,51,Yes,1,1,Low,No,0.02
4502,Technical,4,Human,32,No,2,3,Low,No,0.062
4503,Billing,4,Human,34,Yes,4,2,Medium,No,0.118
4504,HR,4,AI,33,Yes,2,3,Low,No,0.061
4505,Technical,5,Human,14,Yes,2,1,Low,No,0.143
4506,Customer Support,5,AI,15,Yes,4,1,Low,No,0.267
4507,Customer Support,1,AI,39,Yes,3,3,Medium,No,0.077
4508,Billing,3,AI,47,Yes,5,3,High,No,0.106
4509,Customer Support,3,AI,58,Yes,2,0,Medium,No,0.034
4510,Customer Support,1,Human,58,Yes,2,0,Medium,No,0.034
4511,Customer Support,4,AI,41,Yes,3,0,Low,No,0.073
4512,Technical,3,AI,16,Yes,2,2,High,No,0.125
4513,Customer Support,5,Human,28,Yes,2,1,Low,No,0.071
4514,HR,5,Human,43,Yes,1,2,Medium,No,0.023
4515,HR,4,Human,49,Yes,5,2,High,No,0.102
4516,Customer Support,5,Human,14,Yes,1,3,High,No,0.071
4517,HR,4,Human,10,Yes,1,3,Medium,No,0.1
4518,HR,5,AI,22,Yes,3,3,Medium,No,0.136
4519,Billing,4,Human,47,Yes,5,2,High,No,0.106
4520,Billing,2,Human,42,No,4,1,Low,No,0.095
4521,Customer Support,3,Human,38,Yes,2,1,High,No,0.053
4522,Billing,1,Human,57,Yes,3,1,Medium,No,0.053
4523,Technical,5,AI,21,Yes,1,3,High,No,0.048
4524,Billing,5,AI,21,Yes,5,1,Medium,No,0.238
4525,Customer Support,4,Human,39,Yes,2,1,Low,No,0.051
4526,Customer Support,5,Human,34,Yes,1,1,Medium,No,0.029
4527,Customer Support,1,Human,53,Yes,5,3,Medium,No,0.094
4528,Customer Support,5,AI,16,Yes,5,0,Low,No,0.312
4529,Billing,4,Human,42,No,1,1,Medium,No,0.024
4530,Technical,5,AI,25,Yes,2,1,Low,No,0.08
4531,Billing,5,AI,23,Yes,3,1,Medium,No,0.13
4532,Customer Support,5,AI,41,Yes,2,2,High,No,0.049
4533,Billing,4,AI,35,Yes,4,2,Low,No,0.114
4534,Customer Support,4,Human,46,Yes,2,2,Low,No,0.043
4535,Technical,1,AI,31,Yes,5,0,Medium,No,0.161
4536,HR,5,AI,45,Yes,2,2,Medium,No,0.044
4537,Technical,4,AI,22,Yes,1,3,Low,No,0.045
4538,Billing,1,Human,10,Yes,3,0,Low,Yes,0.3
4539,Billing,4,Human,39,Yes,4,2,Medium,No,0.103
4540,Technical,5,AI,44,Yes,5,0,Low,No,0.114
4541,Billing,4,Human,15,Yes,1,0,Low,No,0.067
4542,Billing,1,AI,42,Yes,2,2,Medium,No,0.048
4543,Technical,4,Human,19,Yes,4,1,High,No,0.211
4544,Billing,3,Human,30,Yes,3,2,Medium,No,0.1
4545,Customer Support,5,Human,37,Yes,4,2,Medium,No,0.108
4546,Billing,3,Human,13,Yes,5,2,Medium,No,0.385
4547,HR,5,Human,52,Yes,2,1,High,No,0.038
4548,Billing,1,Human,39,Yes,5,1,High,No,0.128
4549,Billing,4,AI,35,Yes,2,3,Low,No,0.057
4550,Technical,2,AI,6,Yes,2,1,Low,Yes,0.333
4551,HR,3,AI,26,Yes,3,3,High,No,0.115
4552,Customer Support,2,AI,29,No,4,3,Low,No,0.138
4553,Billing,2,AI,20,Yes,1,3,Low,Yes,0.05
4554,Billing,2,Human,46,Yes,4,0,Medium,No,0.087
4555,Technical,4,AI,20,Yes,2,0,Low,No,0.1
4556,HR,2,Human,36,Yes,3,2,Low,No,0.083
4557,HR,3,AI,15,No,3,1,High,No,0.2
4558,Billing,2,Human,33,Yes,3,1,Medium,No,0.091
4559,HR,4,Human,18,Yes,5,2,Low,No,0.278
4560,Technical,4,AI,44,Yes,1,0,Low,No,0.023
4561,Technical,3,AI,5,Yes,2,1,High,No,0.4
4562,HR,3,Human,27,Yes,3,0,Low,No,0.111
4563,Billing,5,Human,40,Yes,1,0,High,No,0.025
4564,HR,5,AI,55,Yes,3,3,Medium,No,0.055
4565,Billing,5,AI,36,Yes,5,0,High,No,0.139
4566,Customer Support,4,AI,32,Yes,5,0,Medium,No,0.156
4567,Billing,3,AI,48,Yes,3,1,Low,No,0.062
4568,HR,5,Human,51,Yes,4,1,Medium,No,0.078
