task_id,task_type,complexity,assigned_to,duration_minutes,resolved,user_feedback,previous_attempts,urgency,automation_possible,efficiency_index,urgency_encoded,complexity_score
4274,HR,2,AI,38,Yes,1,3,Medium,No,0.026,2,1.79
4275,HR,5,AI,57,Yes,2,1,High,No,0.035,3,2.785
4276,HR,2,AI,24,Yes,2,0,Medium,No,0.083,2,1.12
4277,Billing,1,AI,45,Yes,3,1,Low,No,0.067,1,0.9249999999999999
4278,HR,5,Human,50,Yes,1,2,Low,No,0.02,1,2.75
4279,Billing,2,Human,33,Yes,2,2,Medium,No,0.061,2,1.5650000000000002
4280,Technical,4,Human,56,Yes,2,0,High,No,0.036,3,2.18
4281,Billing,1,AI,11,Yes,2,1,High,Yes,0.182,3,0.9550000000000001
4282,Billing,5,AI,26,No,4,2,Low,No,0.154,1,2.63
4283,Customer Support,5,Human,60,Yes,1,2,Medium,No,0.017,2,2.9
4284,Technical,1,AI,13,Yes,2,2,Low,Yes,0.154,1,0.965
4285,Technical,3,Human,13,Yes,5,0,Low,No,0.385,1,1.3650000000000002
4286,HR,3,Human,38,Yes,5,2,Low,No,0.132,1,1.8900000000000001
4287,Technical,4,Human,26,Yes,5,3,Low,No,0.192,1,2.43
4288,HR,2,Human,18,Yes,5,3,Low,Yes,0.278,1,1.5900000000000003
4289,Billing,1,AI,32,Yes,5,3,Medium,No,0.156,2,1.36
4290,Billing,4,AI,51,Yes,1,0,High,No,0.02,3,2.1550000000000002
4291,HR,3,Human,13,Yes,5,2,High,No,0.385,3,1.965
4292,Technical,2,AI,21,Yes,5,1,Low,No,0.238,1,1.205
4293,Billing,1,AI,38,Yes,4,0,Low,No,0.105,1,0.69
4294,Billing,4,AI,54,Yes,3,1,Low,No,0.056,1,2.1700000000000004
4295,HR,5,Human,55,Yes,5,1,Medium,No,0.091,2,2.6750000000000003
4296,HR,2,AI,7,Yes,4,0,High,Yes,0.571,3,1.1350000000000002
4297,Customer Support,4,Human,10,Yes,5,0,Low,No,0.5,1,1.7500000000000002
4298,Billing,1,AI,55,No,4,3,Medium,No,0.073,2,1.475
4299,Technical,2,Human,7,Yes,5,3,Medium,Yes,0.714,2,1.635
4300,Technical,4,AI,52,Yes,3,0,Medium,No,0.058,2,2.06
4301,Customer Support,5,Human,35,Yes,3,1,Medium,No,0.086,2,2.575
4302,HR,4,Human,42,Yes,3,0,Low,No,0.071,1,1.9100000000000001
4303,HR,5,AI,21,Yes,1,1,Low,No,0.048,1,2.4050000000000002
4304,HR,5,AI,28,Yes,5,3,High,No,0.179,3,3.04
4305,HR,4,Human,49,Yes,2,1,High,No,0.041,3,2.3450000000000006
4306,Technical,3,AI,31,Yes,4,1,High,No,0.129,3,1.8550000000000002
4307,Customer Support,1,Human,5,Yes,3,2,Low,Yes,0.6,1,0.925
4308,HR,5,Human,10,Yes,2,3,Low,No,0.2,1,2.75
4309,HR,3,Human,16,Yes,4,1,Medium,No,0.25,2,1.6800000000000002
4310,Billing,1,AI,40,Yes,4,0,Medium,No,0.1,2,0.8
4311,HR,2,AI,41,Yes,5,2,High,No,0.122,3,1.7050000000000003
4312,Billing,2,AI,9,Yes,1,0,Medium,Yes,0.111,2,1.0450000000000002
4313,Technical,3,AI,60,Yes,3,1,Low,No,0.05,1,1.8000000000000003
4314,HR,5,Human,46,Yes,3,0,Low,No,0.065,1,2.33
4315,Customer Support,4,Human,50,Yes,2,1,High,No,0.04,3,2.3500000000000005
4316,HR,4,Human,46,Yes,3,1,Low,No,0.065,1,2.1300000000000003
4317,Customer Support,1,AI,28,Yes,2,0,High,No,0.071,3,0.8400000000000001
4318,Technical,1,Human,20,Yes,1,3,Low,Yes,0.05,1,1.2000000000000002
4319,HR,4,Human,42,Yes,4,1,Low,No,0.095,1,2.1100000000000003
4320,Technical,1,AI,12,Yes,1,0,Medium,Yes,0.083,2,0.66
4321,HR,1,Human,23,Yes,5,1,High,No,0.217,3,1.0150000000000001
4322,HR,5,Human,36,Yes,3,2,Low,No,0.083,1,2.68
4323,HR,3,AI,59,Yes,3,3,High,No,0.051,3,2.3950000000000005
4324,Customer Support,3,AI,34,Yes,5,1,Medium,No,0.147,2,1.77
4325,Technical,1,Human,20,Yes,5,0,Medium,Yes,0.25,2,0.7
4326,HR,5,Human,57,Yes,4,1,Medium,No,0.07,2,2.6850000000000005
4327,Customer Support,5,Human,25,Yes,1,2,High,No,0.04,3,2.825
4328,Customer Support,3,AI,32,No,4,2,Low,No,0.125,1,1.8600000000000003
4329,Customer Support,5,AI,5,Yes,2,0,Medium,No,0.4,2,2.225
4330,Customer Support,4,Human,51,Yes,3,0,Medium,No,0.059,2,2.055
4331,HR,5,Human,24,Yes,2,0,Low,No,0.083,1,2.22
4332,Billing,2,AI,40,Yes,4,3,High,No,0.1,3,1.9000000000000001
4333,Technical,5,AI,21,No,5,2,High,No,0.238,3,2.8049999999999997
4334,Technical,4,Human,38,Yes,5,3,Low,No,0.132,1,2.49
4335,HR,2,AI,60,Yes,2,3,Low,No,0.033,1,1.8000000000000003
4336,Technical,3,Human,15,Yes,3,3,Medium,No,0.2,2,2.075
4337,Billing,1,Human,28,Yes,3,2,Low,No,0.107,1,1.04
4338,Customer Support,2,Human,19,No,3,1,Medium,Yes,0.158,2,1.295
4339,Technical,3,AI,24,Yes,3,2,Medium,No,0.125,2,1.9200000000000002
4340,Billing,1,AI,56,Yes,4,2,Medium,No,0.071,2,1.28
4341,Technical,4,Human,41,Yes,2,3,Medium,No,0.049,2,2.6050000000000004
4342,Billing,3,AI,36,No,4,1,High,No,0.111,3,1.8800000000000001
4343,Billing,2,Human,50,Yes,4,0,High,No,0.08,3,1.35
4344,Technical,4,Human,45,Yes,3,0,Low,No,0.067,1,1.9250000000000003
4345,Technical,3,AI,27,Yes,4,2,Medium,No,0.148,2,1.9350000000000003
4346,HR,5,Human,10,Yes,5,2,Low,No,0.5,1,2.55
4347,Billing,1,Human,31,Yes,5,3,Medium,No,0.161,2,1.3550000000000002
4348,Technical,5,AI,41,Yes,3,1,Medium,No,0.073,2,2.6050000000000004
4349,Technical,4,AI,55,Yes,5,2,Medium,No,0.091,2,2.475
4350,Customer Support,5,AI,41,Yes,2,0,Low,No,0.049,1,2.305
4351,Billing,3,Human,15,Yes,3,2,High,No,0.2,3,1.9750000000000003
4352,Technical,4,Human,28,Yes,1,2,Medium,No,0.036,2,2.3400000000000003
4353,Customer Support,3,AI,8,No,1,0,Low,No,0.125,1,1.3400000000000003
4354,Technical,1,Human,19,Yes,4,1,High,Yes,0.211,3,0.9950000000000001
4355,Customer Support,3,AI,51,Yes,1,1,Medium,No,0.02,2,1.855
4356,HR,5,AI,34,Yes,5,0,Low,No,0.147,1,2.27
4357,Customer Support,1,AI,51,Yes,3,2,Medium,No,0.059,2,1.2550000000000001
4358,Billing,1,Human,15,Yes,5,0,Medium,Yes,0.333,2,0.675
4359,Technical,2,AI,51,Yes,3,1,Medium,No,0.059,2,1.455
4360,Customer Support,4,Human,52,Yes,1,3,Medium,No,0.019,2,2.66
4361,Billing,1,AI,41,Yes,2,2,High,No,0.049,3,1.305
4362,Technical,4,Human,47,Yes,3,2,High,No,0.064,3,2.535
4363,HR,4,AI,54,Yes,3,1,High,No,0.056,3,2.37
4364,Billing,5,AI,34,Yes,5,2,Medium,No,0.147,2,2.77
4365,Technical,4,AI,13,Yes,1,0,High,No,0.077,3,1.965
4366,Technical,2,Human,20,Yes,4,3,Low,Yes,0.2,1,1.6
4367,Technical,5,AI,24,Yes,1,3,Low,No,0.042,1,2.8200000000000003
4368,Customer Support,5,Human,40,Yes,1,3,High,No,0.025,3,3.1000000000000005
4369,Billing,2,AI,37,Yes,1,1,High,No,0.027,3,1.485
4370,HR,5,AI,7,Yes,5,2,High,No,0.714,3,2.7350000000000003
4371,Technical,3,AI,22,Yes,4,3,Low,No,0.182,1,2.0100000000000002
4372,Technical,4,AI,17,Yes,3,2,Low,No,0.176,1,2.185
4373,HR,4,Human,41,Yes,4,3,Medium,No,0.098,2,2.6050000000000004
4374,Billing,1,AI,28,Yes,3,1,High,No,0.107,3,1.04
4375,Technical,3,Human,5,Yes,4,1,Medium,No,0.8,2,1.625
4376,Technical,4,Human,29,Yes,4,1,Low,No,0.138,1,2.045
4377,Technical,5,AI,48,Yes,1,3,Low,No,0.021,1,2.9400000000000004
4378,Customer Support,1,Human,44,Yes,2,1,High,No,0.045,3,1.12
4379,Technical,4,AI,46,Yes,4,0,High,No,0.087,3,2.13
4380,Technical,2,AI,11,No,1,3,Medium,Yes,0.091,2,1.655
4381,Technical,1,Human,41,No,3,3,Medium,No,0.073,2,1.405
4382,Customer Support,3,Human,35,Yes,1,0,High,No,0.029,3,1.6750000000000003
4383,HR,4,Human,53,Yes,4,2,Low,No,0.075,1,2.365
4384,Technical,2,AI,16,Yes,5,3,Medium,Yes,0.312,2,1.68
4385,HR,1,AI,37,Yes,3,1,Low,No,0.081,1,0.8849999999999999
4386,HR,2,AI,27,Yes,1,3,Medium,No,0.037,2,1.735
4387,HR,4,Human,12,Yes,5,1,Low,No,0.417,1,1.9600000000000002
4388,HR,1,AI,11,Yes,1,1,High,Yes,0.091,3,0.9550000000000001
4389,Billing,2,Human,40,Yes,2,3,Low,No,0.05,1,1.7000000000000002
4390,Customer Support,5,AI,37,Yes,4,1,Low,No,0.108,1,2.4850000000000003
4391,Billing,1,Human,24,Yes,4,0,Low,No,0.167,1,0.62
4392,Technical,5,Human,50,Yes,1,1,High,No,0.02,3,2.75
4393,Billing,1,Human,37,Yes,1,2,Low,No,0.027,1,1.085
4394,Billing,3,Human,56,Yes,2,2,Medium,No,0.036,2,2.0800000000000005
4395,HR,2,AI,39,Yes,4,0,Medium,No,0.103,2,1.195
4396,Billing,5,Human,14,Yes,1,2,Medium,No,0.071,2,2.67
4397,Technical,5,AI,51,Yes,5,1,Medium,No,0.098,2,2.6550000000000002
4398,HR,2,Human,21,Yes,3,1,High,No,0.143,3,1.405
4399,Billing,2,AI,40,Yes,1,3,Low,No,0.025,1,1.7000000000000002
4400,Billing,4,AI,57,Yes,2,2,Medium,No,0.035,2,2.4850000000000003
4401,HR,4,AI,23,Yes,3,0,Medium,No,0.13,2,1.915
4402,Billing,1,AI,45,No,5,3,High,No,0.111,3,1.5250000000000001
4403,Billing,4,AI,29,Yes,3,1,Low,No,0.103,1,2.045
4404,Technical,4,AI,29,Yes,4,2,High,No,0.138,3,2.4450000000000003
4405,HR,3,AI,8,Yes,2,3,Low,No,0.25,1,1.9400000000000004
4406,Customer Support,2,Human,7,Yes,3,3,High,Yes,0.429,3,1.735
4407,Billing,5,Human,31,Yes,5,1,High,No,0.161,3,2.6550000000000002
4408,Billing,4,AI,54,Yes,5,3,Medium,No,0.093,2,2.6700000000000004
4409,Customer Support,2,Human,37,No,5,2,High,No,0.135,3,1.6850000000000003
4410,Billing,5,Human,53,Yes,5,3,High,No,0.094,3,3.165
4411,Billing,5,Human,57,Yes,5,2,Low,No,0.088,1,2.785
4412,Billing,4,AI,29,Yes,4,1,Low,No,0.138,1,2.045
4413,HR,2,AI,34,Yes,3,3,Medium,No,0.088,2,1.77
4414,Billing,3,Human,49,Yes,2,3,High,No,0.041,3,2.3450000000000006
4415,Billing,1,Human,32,Yes,1,2,Low,No,0.031,1,1.06
4416,Billing,4,Human,6,Yes,4,2,Medium,No,0.667,2,2.2300000000000004
4417,Billing,1,Human,46,Yes,3,0,Low,No,0.065,1,0.73
4418,Customer Support,3,AI,10,No,4,2,Low,No,0.4,1,1.7500000000000004
4419,Customer Support,3,AI,25,Yes,2,1,High,No,0.08,3,1.8250000000000002
4420,HR,5,AI,38,Yes,4,3,High,No,0.105,3,3.09
4421,Billing,5,Human,55,Yes,2,0,Low,No,0.036,1,2.375
4422,HR,2,Human,36,Yes,4,0,Low,No,0.111,1,1.08
4423,Billing,4,Human,56,No,4,1,Medium,No,0.071,2,2.2800000000000002
4424,Billing,4,Human,44,Yes,4,3,Low,No,0.091,1,2.52
4425,Customer Support,3,Human,40,Yes,1,0,Medium,No,0.025,2,1.6
4426,Customer Support,2,Human,16,Yes,2,3,Medium,Yes,0.125,2,1.68
4427,Customer Support,4,Human,20,Yes,2,1,Low,No,0.1,1,2.0
4428,Technical,1,Human,31,Yes,4,0,Low,No,0.129,1,0.655
4429,HR,5,AI,6,Yes,4,2,Low,No,0.667,1,2.53
4430,Technical,3,AI,53,Yes,3,2,High,No,0.057,3,2.165
4431,Billing,4,AI,53,Yes,1,1,Low,No,0.019,1,2.165
4432,Customer Support,5,AI,11,No,4,2,Low,No,0.364,1,2.555
4433,HR,2,Human,60,Yes,2,2,Medium,No,0.033,2,1.7
4434,HR,2,AI,50,Yes,1,2,Low,No,0.02,1,1.5500000000000003
4435,Technical,5,Human,40,No,1,1,Medium,No,0.025,2,2.6000000000000005
4436,HR,3,Human,19,Yes,3,3,Low,No,0.158,1,1.9950000000000003
4437,Technical,1,Human,60,Yes,2,1,High,No,0.033,3,1.2
4438,Customer Support,1,AI,18,Yes,1,2,Low,Yes,0.056,1,0.99
4439,HR,2,AI,34,Yes,5,2,Low,No,0.147,1,1.4700000000000002
4440,Technical,4,AI,11,No,2,0,Low,No,0.182,1,1.7550000000000001
4441,HR,1,AI,53,Yes,2,1,Low,No,0.038,1,0.965
4442,Customer Support,3,Human,31,Yes,1,0,High,No,0.032,3,1.6550000000000002
4443,HR,1,Human,7,Yes,1,2,Low,Yes,0.143,1,0.9349999999999999
4444,Technical,4,Human,15,Yes,3,0,Medium,No,0.2,2,1.875
4445,Technical,5,AI,8,Yes,1,3,Medium,No,0.125,2,2.8400000000000003
4446,Technical,1,Human,26,Yes,4,2,Low,No,0.154,1,1.03
4447,Billing,5,Human,40,Yes,2,1,Medium,No,0.05,2,2.6000000000000005
4448,HR,4,Human,5,Yes,3,1,High,No,0.6,3,2.125
4449,Technical,5,Human,24,Yes,4,2,Low,No,0.167,1,2.62
4450,Billing,2,AI,38,Yes,1,1,Medium,No,0.026,2,1.39
4451,Technical,1,Human,38,Yes,1,3,Low,No,0.026,1,1.29
4452,Customer Support,1,Human,16,Yes,5,0,Low,Yes,0.312,1,0.5800000000000001
4453,Customer Support,3,AI,31,No,1,1,Low,No,0.032,1,1.6550000000000002
4454,Billing,3,AI,13,Yes,1,1,Low,No,0.077,1,1.5650000000000002
4455,Customer Support,1,Human,55,Yes,5,2,Low,No,0.091,1,1.1750000000000003
4456,HR,2,AI,36,Yes,1,1,High,No,0.028,3,1.48
4457,HR,1,AI,29,Yes,3,0,Medium,No,0.103,2,0.7450000000000001
4458,Billing,2,AI,34,Yes,5,3,High,No,0.147,3,1.87
4459,Technical,3,AI,19,Yes,4,1,Medium,No,0.211,2,1.695
4460,HR,3,AI,20,Yes,1,3,High,No,0.05,3,2.2
4461,Customer Support,2,Human,5,Yes,5,3,Low,Yes,1.0,1,1.5250000000000004
4462,Billing,1,Human,50,Yes,2,3,Low,No,0.04,1,1.35
4463,Customer Support,3,Human,11,Yes,3,3,Medium,No,0.273,2,2.055
4464,HR,5,Human,15,Yes,1,3,Low,No,0.067,1,2.7750000000000004
4465,HR,3,AI,21,Yes,5,2,Medium,No,0.238,2,1.905
4466,Customer Support,2,AI,38,Yes,1,2,High,No,0.026,3,1.6900000000000002
4467,HR,2,Human,50,Yes,1,1,Medium,No,0.02,2,1.45
4468,Customer Support,4,Human,5,Yes,1,1,Medium,No,0.2,2,2.025
4469,Billing,2,AI,28,Yes,4,0,High,No,0.143,3,1.2400000000000002
4470,Billing,3,AI,58,Yes,2,0,High,No,0.034,3,1.7900000000000003
4471,Billing,4,AI,44,Yes,1,1,Medium,No,0.023,2,2.22
4472,Customer Support,1,Human,50,Yes,1,3,Medium,No,0.02,2,1.45
4473,Technical,5,Human,29,Yes,1,0,High,No,0.034,3,2.4450000000000003
4474,Billing,5,Human,26,No,3,0,Low,No,0.115,1,2.23
4475,HR,3,Human,39,Yes,4,3,Low,No,0.103,1,2.095
4476,Customer Support,3,AI,56,Yes,4,0,High,No,0.071,3,1.7800000000000002
4477,Customer Support,5,Human,29,No,3,3,Low,No,0.103,1,2.845
4478,HR,5,AI,38,Yes,2,3,Low,No,0.053,1,2.89
4479,Customer Support,2,AI,31,No,5,0,Medium,No,0.161,2,1.155
4480,Technical,4,Human,32,Yes,2,0,Low,No,0.062,1,1.86
4481,Customer Support,1,AI,43,Yes,4,3,High,No,0.093,3,1.5150000000000001
4482,Technical,1,AI,21,Yes,5,2,Low,No,0.238,1,1.0050000000000001
4483,Technical,2,Human,22,Yes,1,1,Medium,No,0.045,2,1.31
4484,Billing,3,Human,51,No,2,3,Medium,No,0.039,2,2.2550000000000003
4485,HR,3,AI,10,Yes,3,3,Low,No,0.3,1,1.9500000000000004
4486,Technical,4,Human,34,Yes,2,3,High,No,0.059,3,2.67
4487,HR,5,Human,60,No,3,3,Medium,No,0.05,2,3.1
4488,Technical,4,AI,40,Yes,2,0,High,No,0.05,3,2.1
4489,HR,5,Human,57,Yes,1,1,Medium,No,0.018,2,2.6850000000000005
4490,Customer Support,3,Human,18,No,2,3,High,No,0.111,3,2.1900000000000004
4491,Customer Support,1,AI,42,Yes,3,3,Medium,No,0.071,2,1.41
4492,Technical,4,Human,38,Yes,2,2,Medium,No,0.053,2,2.39
4493,Billing,3,AI,57,Yes,1,3,Low,No,0.018,1,2.185
4494,Technical,3,Human,22,Yes,2,0,Low,No,0.091,1,1.4100000000000001
4495,Billing,5,Human,33,Yes,5,0,High,No,0.152,3,2.465
4496,HR,1,Human,56,Yes,4,3,Low,No,0.071,1,1.3800000000000001
4497,Billing,3,AI,28,No,1,1,Low,No,0.036,1,1.6400000000000001
4498,Billing,1,Human,7,Yes,4,0,Medium,Yes,0.571,2,0.635
4499,Technical,5,Human,38,No,4,1,Low,No,0.105,1,2.49
4500,Technical,1,Human,34,Yes,3,3,High,No,0.088,3,1.4700000000000002
4501,HR,5,AI,51,Yes,1,1,Low,No,0.02,1,2.555
4502,Technical,4,Human,32,No,2,3,Low,No,0.062,1,2.4600000000000004
4503,Billing,4,Human,34,Yes,4,2,Medium,No,0.118,2,2.37
4504,HR,4,AI,33,Yes,2,3,Low,No,0.061,1,2.4650000000000003
4505,Technical,5,Human,14,Yes,2,1,Low,No,0.143,1,2.37
4506,Customer Support,5,AI,15,Yes,4,1,Low,No,0.267,1,2.3750000000000004
4507,Customer Support,1,AI,39,Yes,3,3,Medium,No,0.077,2,1.395
4508,Billing,3,AI,47,Yes,5,3,High,No,0.106,3,2.335
4509,Customer Support,3,AI,58,Yes,2,0,Medium,No,0.034,2,1.6900000000000002
4510,Customer Support,1,Human,58,Yes,2,0,Medium,No,0.034,2,0.8899999999999999
4511,Customer Support,4,AI,41,Yes,3,0,Low,No,0.073,1,1.9050000000000002
4512,Technical,3,AI,16,Yes,2,2,High,No,0.125,3,1.9800000000000002
4513,Customer Support,5,Human,28,Yes,2,1,Low,No,0.071,1,2.4400000000000004
4514,HR,5,Human,43,Yes,1,2,Medium,No,0.023,2,2.815
4515,HR,4,Human,49,Yes,5,2,High,No,0.102,3,2.545
4516,Customer Support,5,Human,14,Yes,1,3,High,No,0.071,3,2.9699999999999998
4517,HR,4,Human,10,Yes,1,3,Medium,No,0.1,2,2.45
4518,HR,5,AI,22,Yes,3,3,Medium,No,0.136,2,2.91
4519,Billing,4,Human,47,Yes,5,2,High,No,0.106,3,2.535
4520,Billing,2,Human,42,No,4,1,Low,No,0.095,1,1.31
4521,Customer Support,3,Human,38,Yes,2,1,High,No,0.053,3,1.8900000000000001
4522,Billing,1,Human,57,Yes,3,1,Medium,No,0.053,2,1.085
4523,Technical,5,AI,21,Yes,1,3,High,No,0.048,3,3.005
4524,Billing,5,AI,21,Yes,5,1,Medium,No,0.238,2,2.5050000000000003
4525,Customer Support,4,Human,39,Yes,2,1,Low,No,0.051,1,2.095
4526,Customer Support,5,Human,34,Yes,1,1,Medium,No,0.029,2,2.5700000000000003
4527,Customer Support,1,Human,53,Yes,5,3,Medium,No,0.094,2,1.465
4528,Customer Support,5,AI,16,Yes,5,0,Low,No,0.312,1,2.18
4529,Billing,4,Human,42,No,1,1,Medium,No,0.024,2,2.2100000000000004
4530,Technical,5,AI,25,Yes,2,1,Low,No,0.08,1,2.4250000000000003
4531,Billing,5,AI,23,Yes,3,1,Medium,No,0.13,2,2.5150000000000006
4532,Customer Support,5,AI,41,Yes,2,2,High,No,0.049,3,2.9050000000000002
4533,Billing,4,AI,35,Yes,4,2,Low,No,0.114,1,2.2750000000000004
4534,Customer Support,4,Human,46,Yes,2,2,Low,No,0.043,1,2.33
4535,Technical,1,AI,31,Yes,5,0,Medium,No,0.161,2,0.7550000000000001
4536,HR,5,AI,45,Yes,2,2,Medium,No,0.044,2,2.825
4537,Technical,4,AI,22,Yes,1,3,Low,No,0.045,1,2.41
4538,Billing,1,Human,10,Yes,3,0,Low,Yes,0.3,1,0.55
4539,Billing,4,Human,39,Yes,4,2,Medium,No,0.103,2,2.3950000000000005
4540,Technical,5,AI,44,Yes,5,0,Low,No,0.114,1,2.32
4541,Billing,4,Human,15,Yes,1,0,Low,No,0.067,1,1.7750000000000001
4542,Billing,1,AI,42,Yes,2,2,Medium,No,0.048,2,1.21
4543,Technical,4,Human,19,Yes,4,1,High,No,0.211,3,2.1950000000000003
4544,Billing,3,Human,30,Yes,3,2,Medium,No,0.1,2,1.95
4545,Customer Support,5,Human,37,Yes,4,2,Medium,No,0.108,2,2.785
4546,Billing,3,Human,13,Yes,5,2,Medium,No,0.385,2,1.865
4547,HR,5,Human,52,Yes,2,1,High,No,0.038,3,2.76
4548,Billing,1,Human,39,Yes,5,1,High,No,0.128,3,1.095
4549,Billing,4,AI,35,Yes,2,3,Low,No,0.057,1,2.475
4550,Technical,2,AI,6,Yes,2,1,Low,Yes,0.333,1,1.1300000000000001
4551,HR,3,AI,26,Yes,3,3,High,No,0.115,3,2.2300000000000004
4552,Customer Support,2,AI,29,No,4,3,Low,No,0.138,1,1.6450000000000002
4553,Billing,2,AI,20,Yes,1,3,Low,Yes,0.05,1,1.6
4554,Billing,2,Human,46,Yes,4,0,Medium,No,0.087,2,1.23
4555,Technical,4,AI,20,Yes,2,0,Low,No,0.1,1,1.8000000000000003
4556,HR,2,Human,36,Yes,3,2,Low,No,0.083,1,1.48
4557,HR,3,AI,15,No,3,1,High,No,0.2,3,1.7750000000000001
4558,Billing,2,Human,33,Yes,3,1,Medium,No,0.091,2,1.365
4559,HR,4,Human,18,Yes,5,2,Low,No,0.278,1,2.1900000000000004
4560,Technical,4,AI,44,Yes,1,0,Low,No,0.023,1,1.9200000000000002
4561,Technical,3,AI,5,Yes,2,1,High,No,0.4,3,1.725
4562,HR,3,Human,27,Yes,3,0,Low,No,0.111,1,1.4350000000000003
4563,Billing,5,Human,40,Yes,1,0,High,No,0.025,3,2.5
4564,HR,5,AI,55,Yes,3,3,Medium,No,0.055,2,3.075
4565,Billing,5,AI,36,Yes,5,0,High,No,0.139,3,2.4800000000000004
4566,Customer Support,4,AI,32,Yes,5,0,Medium,No,0.156,2,1.96
4567,Billing,3,AI,48,Yes,3,1,Low,No,0.062,1,1.7400000000000002
4568,HR,5,Human,51,Yes,4,1,Medium,No,0.078,2,2.6550000000000002
4569,HR,4,AI,34,Yes,2,2,High,No,0.059,3,2.4699999999999998
4570,HR,2,Human,45,Yes,1,0,Medium,No,0.022,2,1.2249999999999999
4571,Billing,2,AI,8,Yes,5,1,High,Yes,0.625,3,1.34
4572,Billing,1,AI,29,Yes,1,2,Medium,No,0.034,2,1.145
4573,Customer Support,4,Human,51,Yes,5,0,High,No,0.098,3,2.1550000000000002
4574,Billing,2,AI,56,No,5,3,Low,No,0.089,1,1.7800000000000002
4575,Billing,2,AI,15,Yes,4,3,High,Yes,0.267,3,1.7750000000000001
4576,HR,5,AI,37,Yes,4,0,High,No,0.108,3,2.4850000000000003
4577,HR,4,AI,15,Yes,2,1,High,No,0.133,3,2.175
4578,Technical,3,AI,52,Yes,2,3,Medium,No,0.038,2,2.2600000000000007
4579,Technical,5,Human,15,Yes,3,1,Medium,No,0.2,2,2.4750000000000005
4580,HR,3,Human,5,Yes,5,1,Low,No,1.0,1,1.5250000000000001
4581,Billing,2,Human,49,Yes,4,2,Medium,No,0.082,2,1.6449999999999998
4582,Technical,2,AI,32,Yes,5,2,Medium,No,0.156,2,1.56
4583,Customer Support,4,Human,23,Yes,3,2,Low,No,0.13,1,2.2150000000000003
4584,Technical,2,Human,55,Yes,5,2,Medium,No,0.091,2,1.675
4585,Technical,2,AI,15,Yes,4,3,Low,Yes,0.267,1,1.5750000000000002
4586,Billing,3,AI,41,Yes,1,1,High,No,0.024,3,1.9050000000000002
4587,HR,5,AI,44,Yes,3,1,Low,No,0.068,1,2.52
4588,Technical,4,AI,32,Yes,3,0,Low,No,0.094,1,1.86
4589,Technical,2,AI,44,Yes,4,0,Medium,No,0.091,2,1.22
4590,HR,4,Human,32,Yes,5,1,Low,No,0.156,1,2.06
4591,HR,4,AI,50,Yes,2,1,Low,No,0.04,1,2.1500000000000004
4592,Technical,2,AI,14,Yes,4,0,Low,Yes,0.286,1,0.97
4593,HR,2,AI,49,Yes,3,0,Low,No,0.061,1,1.145
4594,Technical,4,Human,39,Yes,3,0,Medium,No,0.077,2,1.995
4595,HR,4,AI,9,Yes,3,1,High,No,0.333,3,2.145
4596,Billing,3,Human,28,Yes,3,0,High,No,0.107,3,1.6400000000000001
4597,Technical,5,AI,34,No,5,2,Medium,No,0.147,2,2.77
4598,Billing,2,AI,41,Yes,2,2,High,No,0.049,3,1.7050000000000003
4599,Customer Support,3,Human,23,Yes,2,1,High,No,0.087,3,1.8150000000000002
4600,Billing,5,AI,8,Yes,4,0,Low,No,0.5,1,2.14
4601,HR,4,AI,34,Yes,4,2,Medium,No,0.118,2,2.37
4602,HR,3,Human,25,Yes,4,2,Low,No,0.16,1,1.8250000000000002
4603,HR,4,Human,48,Yes,2,0,High,No,0.042,3,2.14
4604,Customer Support,3,AI,10,No,5,1,High,No,0.5,3,1.7500000000000002
4605,HR,3,Human,24,Yes,1,0,Medium,No,0.042,2,1.5200000000000002
4606,Billing,1,AI,39,Yes,5,2,High,No,0.128,3,1.295
4607,HR,2,Human,29,Yes,2,2,Medium,No,0.069,2,1.5450000000000002
4608,Billing,4,AI,38,Yes,4,3,Medium,No,0.105,2,2.5900000000000003
4609,HR,4,AI,23,Yes,1,3,Low,No,0.043,1,2.4150000000000005
4610,Customer Support,4,Human,12,Yes,3,3,Medium,No,0.25,2,2.4600000000000004
4611,Customer Support,5,AI,12,Yes,5,1,Low,No,0.417,1,2.3600000000000003
4612,Technical,4,Human,8,Yes,1,3,Low,No,0.125,1,2.3400000000000003
4613,Billing,2,Human,8,Yes,2,0,High,Yes,0.25,3,1.1400000000000001
4614,Customer Support,5,Human,49,Yes,2,0,Medium,No,0.041,2,2.4450000000000003
4615,Billing,4,Human,55,Yes,2,3,Medium,No,0.036,2,2.6750000000000003
4616,Billing,4,Human,11,Yes,5,0,Medium,No,0.455,2,1.855
4617,HR,5,AI,51,Yes,4,0,Low,No,0.078,1,2.355
4618,Billing,1,Human,43,Yes,5,2,Low,No,0.116,1,1.1150000000000002
4619,Technical,5,Human,36,No,1,0,Medium,No,0.028,2,2.3800000000000003
4620,Customer Support,1,AI,40,Yes,5,2,Medium,No,0.125,2,1.2
4621,Customer Support,1,AI,17,Yes,5,3,High,Yes,0.294,3,1.385
4622,Customer Support,2,Human,43,Yes,1,3,High,No,0.023,3,1.9150000000000003
4623,Billing,5,Human,17,Yes,1,1,Medium,No,0.059,2,2.4850000000000003
4624,Billing,4,Human,27,Yes,5,3,High,No,0.185,3,2.635
4625,HR,5,Human,47,Yes,3,2,Medium,No,0.064,2,2.835
